sample_index,filename,original_label,synthetic_label,anomaly_type,human_label,human_label_available,original_class_name,synthetic_class_name,human_class_name
15667,fawn_s_000745.png,4,2,ood,5,True,deer,bird,dog
15668,roe_deer_s_000602.png,4,4,clean_hard,4,True,deer,deer,deer
15669,station_wagon_s_001884.png,1,2,gross,4,True,automobile,bird,deer
15670,estate_car_s_000552.png,1,1,clean,8,True,automobile,automobile,ship
15671,cargo_vessel_s_000461.png,8,8,clean,4,True,ship,ship,deer
15672,toy_s_000775.png,5,4,near_miss,5,True,dog,deer,dog
15673,pipit_s_000364.png,2,2,clean,2,True,bird,bird,bird
15674,sika_s_001770.png,4,9,gross,9,True,deer,truck,truck
15675,american_toad_s_000645.png,6,6,clean_hard,1,True,frog,frog,automobile
15676,passenger_ship_s_000734.png,8,9,near_miss,3,True,ship,truck,cat
15677,airliner_s_001059.png,0,1,ood,0,True,airplane,automobile,airplane
15678,stealth_bomber_s_000288.png,0,0,clean_hard,3,True,airplane,airplane,cat
15679,lipizzan_s_000071.png,7,7,clean,8,True,horse,horse,ship
15680,tipper_truck_s_000755.png,9,9,clean,3,True,truck,truck,cat
15681,powerboat_s_000832.png,8,8,clean,9,True,ship,ship,truck
15682,felis_domesticus_s_000673.png,3,3,clean_hard,0,True,cat,cat,airplane
15683,dama_dama_s_001748.png,4,4,clean_hard,4,True,deer,deer,deer
15684,fawn_s_002133.png,4,5,near_miss,7,True,deer,dog,horse
15685,mutt_s_000544.png,5,3,near_miss,3,True,dog,cat,cat
15686,maltese_dog_s_000021.png,5,5,clean,5,True,dog,dog,dog
15687,tipper_lorry_s_000500.png,9,2,gross,0,True,truck,bird,airplane
15688,cargo_ship_s_000406.png,8,3,gross,7,True,ship,cat,horse
15689,stealth_bomber_s_001184.png,0,3,random_flip,7,True,airplane,cat,horse
15690,garbage_truck_s_001591.png,9,9,clean_hard,0,True,truck,truck,airplane
15691,quarter_horse_s_001664.png,7,9,ood,3,True,horse,truck,cat
15692,cruiser_s_000598.png,1,2,gross,7,True,automobile,bird,horse
15693,tipper_lorry_s_000412.png,9,8,near_miss,8,True,truck,ship,ship
15694,articulated_lorry_s_000356.png,9,9,clean,3,True,truck,truck,cat
15695,wagtail_s_001504.png,2,2,clean,0,True,bird,bird,airplane
15696,bird_s_000083.png,2,4,random_flip,7,True,bird,deer,horse
15697,flightless_bird_s_000565.png,2,2,clean,1,True,bird,bird,automobile
15698,icebreaker_s_001869.png,8,3,gross,5,True,ship,cat,dog
15699,lightship_s_001468.png,8,8,clean,4,True,ship,ship,deer
15700,pipit_s_001501.png,2,2,clean_hard,5,True,bird,bird,dog
15701,mutt_s_000395.png,5,5,clean_hard,3,True,dog,dog,cat
15702,auto_s_001728.png,1,1,clean_hard,8,True,automobile,automobile,ship
15703,odocoileus_hemionus_s_000685.png,4,4,clean,8,True,deer,deer,ship
15704,automobile_s_000001.png,1,1,clean_hard,3,True,automobile,automobile,cat
15705,wagtail_s_001921.png,2,4,near_miss,3,True,bird,deer,cat
15706,mouser_s_001176.png,3,3,clean,0,True,cat,cat,airplane
15707,amphibious_aircraft_s_001069.png,0,6,random_flip,9,True,airplane,frog,truck
15708,chihuahua_s_000365.png,5,2,random_flip,9,True,dog,bird,truck
15709,puppy_s_001300.png,5,5,clean,9,True,dog,dog,truck
15710,convertible_s_000294.png,1,1,clean,6,True,automobile,automobile,frog
15711,convertible_s_002391.png,1,1,clean,6,True,automobile,automobile,frog
15712,tennessee_walking_horse_s_001186.png,7,7,clean,7,True,horse,horse,horse
15713,chihuahua_s_002051.png,5,4,near_miss,0,True,dog,deer,airplane
15714,felis_catus_s_000925.png,3,3,clean,9,True,cat,cat,truck
15715,cervus_elaphus_s_001692.png,4,4,clean_hard,2,True,deer,deer,bird
15716,container_vessel_s_001628.png,8,2,gross,3,True,ship,bird,cat
15717,dunnock_s_000455.png,2,6,random_flip,1,True,bird,frog,automobile
15718,barking_deer_s_001000.png,4,4,clean,5,True,deer,deer,dog
15719,bullfrog_s_000477.png,6,6,clean,6,True,frog,frog,frog
15720,appaloosa_s_001949.png,7,0,ood,1,True,horse,airplane,automobile
15721,container_ship_s_002078.png,8,2,random_flip,2,True,ship,bird,bird
15722,leopard_frog_s_000410.png,6,6,clean_hard,8,True,frog,frog,ship
15723,red_deer_s_001179.png,4,5,near_miss,5,True,deer,dog,dog
15724,dog_s_002190.png,5,5,clean,0,True,dog,dog,airplane
15725,delivery_van_s_001245.png,9,9,clean,9,True,truck,truck,truck
15726,pickerel_frog_s_000314.png,6,6,clean,5,True,frog,frog,dog
15727,pleasure_craft_s_000482.png,8,8,clean,1,True,ship,ship,automobile
15728,chihuahua_s_002270.png,5,0,random_flip,2,True,dog,airplane,bird
15729,dump_truck_s_002051.png,9,9,clean_hard,3,True,truck,truck,cat
15730,muntjac_s_001720.png,4,0,gross,7,True,deer,airplane,horse
15731,prunella_modularis_s_000278.png,2,2,clean,0,True,bird,bird,airplane
15732,walking_horse_s_000753.png,7,6,random_flip,0,True,horse,frog,airplane
15733,pekingese_s_000444.png,5,5,clean_hard,2,True,dog,dog,bird
15734,wapiti_s_000367.png,4,3,random_flip,4,True,deer,cat,deer
15735,stealth_bomber_s_001370.png,0,1,random_flip,6,True,airplane,automobile,frog
15736,maltese_dog_s_000279.png,5,3,near_miss,8,True,dog,cat,ship
15737,roe_deer_s_001658.png,4,9,gross,3,True,deer,truck,cat
15738,auto_s_001551.png,1,1,clean,9,True,automobile,automobile,truck
15739,tabby_s_000199.png,3,3,clean_hard,4,True,cat,cat,deer
15740,automobile_s_000436.png,1,0,near_miss,6,True,automobile,airplane,frog
15741,felis_domesticus_s_000699.png,3,5,near_miss,2,True,cat,dog,bird
15742,compact_car_s_000108.png,1,1,clean,2,True,automobile,automobile,bird
15743,sea_boat_s_001745.png,8,8,clean,2,True,ship,ship,bird
15744,mule_deer_s_002067.png,4,4,clean,9,True,deer,deer,truck
15745,passenger_ship_s_000760.png,8,9,near_miss,5,True,ship,truck,dog
15746,police_boat_s_000213.png,8,9,near_miss,2,True,ship,truck,bird
15747,toy_dog_s_000542.png,5,5,clean,7,True,dog,dog,horse
15748,automobile_s_002693.png,1,1,clean_hard,5,True,automobile,automobile,dog
15749,station_wagon_s_001643.png,1,6,gross,9,True,automobile,frog,truck
15750,tipper_truck_s_000868.png,9,9,clean,0,True,truck,truck,airplane
15751,accentor_s_000447.png,2,2,clean,9,True,bird,bird,truck
15752,truck_s_001934.png,9,9,clean_hard,2,True,truck,truck,bird
15753,tabby_cat_s_001785.png,3,5,near_miss,6,True,cat,dog,frog
15754,bird_s_001393.png,2,2,clean_hard,7,True,bird,bird,horse
15755,fighter_aircraft_s_001491.png,0,1,near_miss,9,True,airplane,automobile,truck
15756,station_wagon_s_002395.png,1,2,gross,1,True,automobile,bird,automobile
15757,hospital_ship_s_001905.png,8,8,clean,9,True,ship,ship,truck
15758,dumper_s_001683.png,9,1,near_miss,0,True,truck,automobile,airplane
15759,pilot_boat_s_000686.png,8,2,gross,1,True,ship,bird,automobile
15760,deer_s_001359.png,4,4,clean,6,True,deer,deer,frog
15761,maltese_s_002202.png,5,5,clean_hard,8,True,dog,dog,ship
15762,bufo_marinus_s_000429.png,6,6,clean_hard,1,True,frog,frog,automobile
15763,camion_s_001776.png,9,2,gross,4,True,truck,bird,deer
15764,puppy_s_001168.png,5,5,clean_hard,8,True,dog,dog,ship
15765,prunella_modularis_s_000080.png,2,2,clean_hard,4,True,bird,bird,deer
15766,tomcat_s_000264.png,3,0,gross,1,True,cat,airplane,automobile
15767,fighter_aircraft_s_001408.png,0,0,clean,9,True,airplane,airplane,truck
15768,fireboat_s_000316.png,8,8,clean_hard,3,True,ship,ship,cat
15769,quarter_horse_s_002216.png,7,7,clean,0,True,horse,horse,airplane
15770,auto_s_002092.png,1,0,near_miss,6,True,automobile,airplane,frog
15771,toad_frog_s_001012.png,6,6,clean,3,True,frog,frog,cat
15772,appaloosa_s_002136.png,7,5,near_miss,8,True,horse,dog,ship
15773,capreolus_capreolus_s_000658.png,4,0,gross,4,True,deer,airplane,deer
15774,pekingese_s_001057.png,5,5,clean,6,True,dog,dog,frog
15775,dog_s_000187.png,5,5,clean_hard,4,True,dog,dog,deer
15776,auto_s_000260.png,1,2,gross,4,True,automobile,bird,deer
15777,woodland_caribou_s_000327.png,4,2,near_miss,5,True,deer,bird,dog
15778,felis_catus_s_000892.png,3,5,near_miss,9,True,cat,dog,truck
15779,station_wagon_s_001836.png,1,1,clean_hard,6,True,automobile,automobile,frog
15780,pilot_boat_s_000024.png,8,8,clean,8,True,ship,ship,ship
15781,fawn_s_001049.png,4,6,random_flip,0,True,deer,frog,airplane
15782,dump_truck_s_002280.png,9,9,clean_hard,6,True,truck,truck,frog
15783,convertible_s_001073.png,1,0,near_miss,7,True,automobile,airplane,horse
15784,delivery_truck_s_000161.png,9,0,ood,8,True,truck,airplane,ship
15785,fire_truck_s_001344.png,9,9,clean,5,True,truck,truck,dog
15786,pekinese_s_000766.png,5,0,gross,3,True,dog,airplane,cat
15787,bufo_bufo_s_000003.png,6,0,gross,6,True,frog,airplane,frog
15788,finch_s_000142.png,2,4,near_miss,0,True,bird,deer,airplane
15789,kiwi_s_000625.png,2,2,clean,3,True,bird,bird,cat
15790,fawn_s_001307.png,4,2,random_flip,2,True,deer,bird,bird
15791,dawn_horse_s_001725.png,7,7,clean_hard,3,True,horse,horse,cat
15792,coupe_s_000144.png,1,7,random_flip,2,True,automobile,horse,bird
15793,domestic_cat_s_001338.png,3,0,gross,8,True,cat,airplane,ship
15794,cat_s_000627.png,3,0,gross,0,True,cat,airplane,airplane
15795,powerboat_s_000552.png,8,3,random_flip,1,True,ship,cat,automobile
15796,gelding_s_002015.png,7,7,clean,9,True,horse,horse,truck
15797,car_s_001271.png,1,1,clean_hard,7,True,automobile,automobile,horse
15798,peke_s_001361.png,5,5,clean,8,True,dog,dog,ship
15799,house_cat_s_002091.png,3,3,clean_hard,8,True,cat,cat,ship
15800,spring_frog_s_000843.png,6,6,clean,1,True,frog,frog,automobile
15801,ambulance_s_001574.png,1,1,clean,2,True,automobile,automobile,bird
15802,muntjac_s_000526.png,4,4,clean_hard,5,True,deer,deer,dog
15803,icebreaker_s_000678.png,8,9,near_miss,2,True,ship,truck,bird
15804,toad_frog_s_000750.png,6,1,random_flip,0,True,frog,automobile,airplane
15805,american_toad_s_000321.png,6,6,clean,9,True,frog,frog,truck
15806,arabian_s_002059.png,7,7,clean,7,True,horse,horse,horse
15807,tabby_cat_s_000117.png,3,8,gross,2,True,cat,ship,bird
15808,pekinese_s_000932.png,5,3,near_miss,0,True,dog,cat,airplane
15809,convertible_s_000470.png,1,1,clean,2,True,automobile,automobile,bird
15810,bullfrog_s_001695.png,6,1,random_flip,3,True,frog,automobile,cat
15811,outboard_s_000067.png,8,8,clean,1,True,ship,ship,automobile
15812,bufo_marinus_s_000630.png,6,4,random_flip,2,True,frog,deer,bird
15813,struthio_camelus_s_000611.png,2,2,clean,9,True,bird,bird,truck
15814,auto_s_000995.png,1,1,clean,9,True,automobile,automobile,truck
15815,king_charles_spaniel_s_000075.png,5,5,clean,9,True,dog,dog,truck
15816,crapaud_s_001357.png,6,6,clean_hard,0,True,frog,frog,airplane
15817,garbage_truck_s_000502.png,9,6,gross,7,True,truck,frog,horse
15818,tabby_s_000453.png,3,5,near_miss,1,True,cat,dog,automobile
15819,cat_s_002540.png,3,7,ood,1,True,cat,horse,automobile
15820,emu_s_000641.png,2,9,gross,4,True,bird,truck,deer
15821,tipper_lorry_s_000504.png,9,9,clean,5,True,truck,truck,dog
15822,quarter_horse_s_000112.png,7,7,clean,3,True,horse,horse,cat
15823,bufo_debilis_s_000052.png,6,3,random_flip,7,True,frog,cat,horse
15824,tennessee_walker_s_001484.png,7,7,clean,2,True,horse,horse,bird
15825,dump_truck_s_001139.png,9,9,clean,0,True,truck,truck,airplane
15826,tabby_s_001107.png,3,3,clean,0,True,cat,cat,airplane
15827,jumbojet_s_000272.png,0,0,clean_hard,0,True,airplane,airplane,airplane
15828,accentor_s_000740.png,2,2,clean_hard,2,True,bird,bird,bird
15829,house_cat_s_001296.png,3,0,gross,5,True,cat,airplane,dog
15830,leopard_frog_s_000920.png,6,2,random_flip,2,True,frog,bird,bird
15831,multiengine_airplane_s_000338.png,0,0,clean_hard,0,True,airplane,airplane,airplane
15832,motorcar_s_002222.png,1,1,clean,3,True,automobile,automobile,cat
15833,rana_temporaria_s_000332.png,6,1,gross,4,True,frog,automobile,deer
15834,tabby_s_000356.png,3,5,near_miss,8,True,cat,dog,ship
15835,packet_boat_s_000608.png,8,8,clean_hard,8,True,ship,ship,ship
15836,felis_domesticus_s_000674.png,3,5,near_miss,2,True,cat,dog,bird
15837,cassowary_s_000322.png,2,2,clean,6,True,bird,bird,frog
15838,truck_s_000705.png,9,9,clean,4,True,truck,truck,deer
15839,propeller_plane_s_001280.png,0,1,ood,5,True,airplane,automobile,dog
15840,rana_temporaria_s_001511.png,6,4,ood,3,True,frog,deer,cat
15841,fire_engine_s_000325.png,9,8,near_miss,6,True,truck,ship,frog
15842,appaloosa_s_001533.png,7,7,clean,2,True,horse,horse,bird
15843,cabin_cruiser_s_001410.png,8,2,gross,9,True,ship,bird,truck
15844,tabby_cat_s_001415.png,3,0,gross,1,True,cat,airplane,automobile
15845,chihuahua_s_000420.png,5,5,clean,2,True,dog,dog,bird
15846,toad_frog_s_000507.png,6,4,ood,8,True,frog,deer,ship
15847,pterocnemia_pennata_s_000183.png,2,2,clean_hard,5,True,bird,bird,dog
15848,stealth_fighter_s_000572.png,0,6,random_flip,6,True,airplane,frog,frog
15849,domestic_dog_s_000269.png,5,5,clean,0,True,dog,dog,airplane
15850,quarter_horse_s_000515.png,7,5,random_flip,3,True,horse,dog,cat
15851,stealth_fighter_s_001726.png,0,0,clean,9,True,airplane,airplane,truck
15852,sparrow_s_002538.png,2,8,gross,7,True,bird,ship,horse
15853,appaloosa_s_000378.png,7,7,clean,5,True,horse,horse,dog
15854,tomcat_s_002225.png,3,3,clean,2,True,cat,cat,bird
15855,convertible_s_002809.png,1,6,gross,5,True,automobile,frog,dog
15856,tabby_cat_s_001431.png,3,5,near_miss,3,True,cat,dog,cat
15857,trucking_rig_s_001147.png,9,2,gross,1,True,truck,bird,automobile
15858,domestic_cat_s_000433.png,3,3,clean_hard,7,True,cat,cat,horse
15859,stud_mare_s_000538.png,7,4,random_flip,3,True,horse,deer,cat
15860,tabby_s_000232.png,3,0,gross,4,True,cat,airplane,deer
15861,chihuahua_s_002211.png,5,5,clean_hard,2,True,dog,dog,bird
15862,mutt_s_001498.png,5,4,near_miss,3,True,dog,deer,cat
15863,stealth_bomber_s_000255.png,0,0,clean_hard,7,True,airplane,airplane,horse
15864,capreolus_capreolus_s_001365.png,4,4,clean,3,True,deer,deer,cat
15865,tanker_s_001585.png,8,8,clean,8,True,ship,ship,ship
15866,stealth_fighter_s_001207.png,0,1,near_miss,9,True,airplane,automobile,truck
15867,convertible_s_001369.png,1,1,clean_hard,7,True,automobile,automobile,horse
15868,auto_s_002054.png,1,1,clean,7,True,automobile,automobile,horse
15869,emu_novaehollandiae_s_000138.png,2,2,clean,8,True,bird,bird,ship
15870,amphibious_aircraft_s_000876.png,0,0,clean_hard,2,True,airplane,airplane,bird
15871,airliner_s_001641.png,0,0,clean,8,True,airplane,airplane,ship
15872,felis_domesticus_s_000259.png,3,5,near_miss,9,True,cat,dog,truck
15873,felis_catus_s_000120.png,3,9,ood,8,True,cat,truck,ship
15874,dump_truck_s_002097.png,9,1,near_miss,7,True,truck,automobile,horse
15875,rana_cascadae_s_000051.png,6,5,near_miss,8,True,frog,dog,ship
15876,tabby_cat_s_002585.png,3,1,random_flip,1,True,cat,automobile,automobile
15877,cat_s_002486.png,3,3,clean,2,True,cat,cat,bird
15878,gelding_s_002171.png,7,7,clean,9,True,horse,horse,truck
15879,rana_catesbeiana_s_000057.png,6,4,near_miss,4,True,frog,deer,deer
15880,hydrofoil_s_000931.png,8,8,clean,6,True,ship,ship,frog
15881,tennessee_walking_horse_s_001123.png,7,0,random_flip,1,True,horse,airplane,automobile
15882,tabby_cat_s_000297.png,3,8,random_flip,9,True,cat,ship,truck
15883,shooting_brake_s_000226.png,1,0,near_miss,0,True,automobile,airplane,airplane
15884,fighter_aircraft_s_001806.png,0,0,clean,9,True,airplane,airplane,truck
15885,coupe_s_001978.png,1,1,clean,4,True,automobile,automobile,deer
15886,airliner_s_000276.png,0,8,random_flip,5,True,airplane,ship,dog
15887,twinjet_s_000465.png,0,2,random_flip,5,True,airplane,bird,dog
15888,emu_s_000782.png,2,2,clean,4,True,bird,bird,deer
15889,dawn_horse_s_001325.png,7,7,clean,6,True,horse,horse,frog
15890,emu_s_001984.png,2,2,clean_hard,9,True,bird,bird,truck
15891,automobile_s_000554.png,1,2,gross,0,True,automobile,bird,airplane
15892,tank_ship_s_000361.png,8,5,random_flip,2,True,ship,dog,bird
15893,stealth_fighter_s_000996.png,0,0,clean_hard,8,True,airplane,airplane,ship
15894,mutt_s_000840.png,5,4,near_miss,7,True,dog,deer,horse
15895,prunella_modularis_s_000109.png,2,2,clean,9,True,bird,bird,truck
15896,honey_eater_s_000509.png,2,4,random_flip,2,True,bird,deer,bird
15897,shooting_brake_s_000118.png,1,1,clean,2,True,automobile,automobile,bird
15898,chihuahua_s_000066.png,5,5,clean_hard,1,True,dog,dog,automobile
15899,rhea_americana_s_000118.png,2,5,random_flip,9,True,bird,dog,truck
15900,attack_aircraft_s_000919.png,0,7,gross,7,True,airplane,horse,horse
15901,trucking_rig_s_000050.png,9,2,random_flip,1,True,truck,bird,automobile
15902,toad_s_002801.png,6,5,near_miss,2,True,frog,dog,bird
15903,police_cruiser_s_000626.png,1,1,ood,9,True,automobile,automobile,truck
15904,spring_frog_s_000817.png,6,1,gross,0,True,frog,automobile,airplane
15905,motorcar_s_001298.png,1,6,random_flip,0,True,automobile,frog,airplane
15906,car_s_001891.png,1,0,random_flip,6,True,automobile,airplane,frog
15907,cassowary_s_001962.png,2,4,ood,0,True,bird,deer,airplane
15908,english_toy_spaniel_s_000655.png,5,5,clean,7,True,dog,dog,horse
15909,red_deer_s_002782.png,4,4,clean_hard,2,True,deer,deer,bird
15910,dromaius_novaehollandiae_s_000149.png,2,2,clean,0,True,bird,bird,airplane
15911,minelayer_s_000046.png,8,8,clean_hard,9,True,ship,ship,truck
15912,true_cat_s_001489.png,3,3,clean,8,True,cat,cat,ship
15913,bird_s_000317.png,2,1,random_flip,9,True,bird,automobile,truck
15914,cargo_ship_s_002217.png,8,8,clean,4,True,ship,ship,deer
15915,toy_spaniel_s_000596.png,5,8,gross,6,True,dog,ship,frog
15916,lippizaner_s_000785.png,7,5,random_flip,1,True,horse,dog,automobile
15917,deer_s_000681.png,4,4,clean,5,True,deer,deer,dog
15918,alces_alces_s_000402.png,4,3,ood,8,True,deer,cat,ship
15919,elk_s_000031.png,4,4,clean_hard,9,True,deer,deer,truck
15920,racing_boat_s_000025.png,8,9,near_miss,2,True,ship,truck,bird
15921,trucking_rig_s_001169.png,9,6,gross,6,True,truck,frog,frog
15922,sparrow_s_002215.png,2,2,clean,5,True,bird,bird,dog
15923,stealth_fighter_s_000963.png,0,4,ood,8,True,airplane,deer,ship
15924,articulated_lorry_s_000049.png,9,9,clean,7,True,truck,truck,horse
15925,brocket_s_000614.png,4,0,gross,2,True,deer,airplane,bird
15926,cassowary_s_001128.png,2,2,clean_hard,7,True,bird,bird,horse
15927,dredger_s_001075.png,8,4,random_flip,8,True,ship,deer,ship
15928,police_boat_s_000202.png,8,8,clean_hard,7,True,ship,ship,horse
15929,finch_s_000299.png,2,2,clean,0,True,bird,bird,airplane
15930,delivery_van_s_000380.png,9,9,clean_hard,5,True,truck,truck,dog
15931,stealth_fighter_s_000858.png,0,0,clean,8,True,airplane,airplane,ship
15932,dawn_horse_s_000669.png,7,7,clean_hard,7,True,horse,horse,horse
15933,stud_mare_s_001054.png,7,5,near_miss,9,True,horse,dog,truck
15934,car_s_000649.png,1,8,random_flip,8,True,automobile,ship,ship
15935,pleasure_boat_s_000451.png,8,7,random_flip,9,True,ship,horse,truck
15936,tipper_truck_s_000009.png,9,9,clean,4,True,truck,truck,deer
15937,felis_domesticus_s_000012.png,3,3,clean,9,True,cat,cat,truck
15938,barren_ground_caribou_s_000599.png,4,4,clean,2,True,deer,deer,bird
15939,puppy_s_000698.png,5,8,gross,6,True,dog,ship,frog
15940,struthio_camelus_s_000554.png,2,2,clean,6,True,bird,bird,frog
15941,tabby_s_001819.png,3,0,gross,8,True,cat,airplane,ship
15942,arab_s_000268.png,7,7,clean_hard,5,True,horse,horse,dog
15943,mongrel_s_000101.png,5,5,clean,5,True,dog,dog,dog
15944,dunnock_s_000637.png,2,2,clean,7,True,bird,bird,horse
15945,texas_toad_s_000879.png,6,6,clean_hard,8,True,frog,frog,ship
15946,airliner_s_001823.png,0,0,clean,2,True,airplane,airplane,bird
15947,elk_s_002759.png,4,5,near_miss,5,True,deer,dog,dog
15948,minesweeper_s_000294.png,8,2,gross,5,True,ship,bird,dog
15949,stealth_fighter_s_000494.png,0,0,clean,4,True,airplane,airplane,deer
15950,ambulance_s_002698.png,1,0,random_flip,7,True,automobile,airplane,horse
15951,norfolk_wherry_s_000336.png,8,8,clean,9,True,ship,ship,truck
15952,chihuahua_s_001422.png,5,5,clean,1,True,dog,dog,automobile
15953,domestic_cat_s_000086.png,3,3,clean,3,True,cat,cat,cat
15954,true_cat_s_000726.png,3,0,random_flip,5,True,cat,airplane,dog
15955,banana_boat_s_000676.png,8,2,gross,7,True,ship,bird,horse
15956,lippizan_s_000589.png,7,7,clean,5,True,horse,horse,dog
15957,tabby_s_001993.png,3,3,clean_hard,2,True,cat,cat,bird
15958,barking_deer_s_000850.png,4,4,clean_hard,4,True,deer,deer,deer
15959,dive_bomber_s_001015.png,0,0,clean,6,True,airplane,airplane,frog
15960,bufo_marinus_s_000262.png,6,3,random_flip,9,True,frog,cat,truck
15961,motorcar_s_002401.png,1,1,clean,4,True,automobile,automobile,deer
15962,rana_catesbeiana_s_000152.png,6,6,clean,8,True,frog,frog,ship
15963,capreolus_capreolus_s_001621.png,4,0,gross,1,True,deer,airplane,automobile
15964,freighter_s_000746.png,8,2,gross,8,True,ship,bird,ship
15965,semi_s_002094.png,9,9,clean,6,True,truck,truck,frog
15966,coupe_s_000624.png,1,3,random_flip,1,True,automobile,cat,automobile
15967,tabby_cat_s_002436.png,3,5,near_miss,2,True,cat,dog,bird
15968,pekingese_s_000228.png,5,5,clean,9,True,dog,dog,truck
15969,broodmare_s_001520.png,7,2,gross,9,True,horse,bird,truck
15970,quarter_horse_s_000359.png,7,7,clean,9,True,horse,horse,truck
15971,rana_temporaria_s_000001.png,6,6,clean,8,True,frog,frog,ship
15972,wagtail_s_001596.png,2,9,random_flip,0,True,bird,truck,airplane
15973,english_toy_spaniel_s_001006.png,5,3,near_miss,7,True,dog,cat,horse
15974,domestic_cat_s_000700.png,3,3,clean,8,True,cat,cat,ship
15975,emu_s_000241.png,2,2,clean,9,True,bird,bird,truck
15976,fire_truck_s_002385.png,9,9,clean_hard,6,True,truck,truck,frog
15977,bird_s_001583.png,2,2,clean_hard,2,True,bird,bird,bird
15978,camion_s_001561.png,9,9,clean,2,True,truck,truck,bird
15979,lippizan_s_000291.png,7,7,clean_hard,0,True,horse,horse,airplane
15980,dog_s_000179.png,5,5,clean,7,True,dog,dog,horse
15981,bird_s_001824.png,2,2,clean,9,True,bird,bird,truck
15982,anthus_pratensis_s_000547.png,2,2,clean,7,True,bird,bird,horse
15983,spring_frog_s_000564.png,6,6,clean,1,True,frog,frog,automobile
15984,convertible_s_002141.png,1,1,clean,5,True,automobile,automobile,dog
15985,japanese_spaniel_s_000024.png,5,5,clean,7,True,dog,dog,horse
15986,bufo_bufo_s_000081.png,6,5,near_miss,1,True,frog,dog,automobile
15987,domestic_dog_s_000082.png,5,4,near_miss,6,True,dog,deer,frog
15988,police_cruiser_s_000981.png,1,0,near_miss,9,True,automobile,airplane,truck
15989,toy_spaniel_s_001156.png,5,2,random_flip,8,True,dog,bird,ship
15990,mule_deer_s_000453.png,4,6,ood,2,True,deer,frog,bird
15991,bufo_microscaphus_s_000009.png,6,6,clean_hard,4,True,frog,frog,deer
15992,airbus_s_000129.png,0,1,near_miss,0,True,airplane,automobile,airplane
15993,truck_s_000264.png,9,2,ood,3,True,truck,bird,cat
15994,bullfrog_s_000071.png,6,6,clean_hard,4,True,frog,frog,deer
15995,bird_s_002420.png,2,1,random_flip,9,True,bird,automobile,truck
15996,cat_s_000315.png,3,6,random_flip,1,True,cat,frog,automobile
15997,lipizzan_s_002032.png,7,2,random_flip,7,True,horse,bird,horse
15998,dawn_horse_s_002146.png,7,7,clean,4,True,horse,horse,deer
15999,lippizan_s_000507.png,7,7,clean,5,True,horse,horse,dog
16000,quarter_horse_s_001725.png,7,7,clean,0,True,horse,horse,airplane
16001,tipper_s_001475.png,9,8,random_flip,2,True,truck,ship,bird
16002,fighter_aircraft_s_000025.png,0,0,clean,3,True,airplane,airplane,cat
16003,midwife_toad_s_000260.png,6,6,clean,8,True,frog,frog,ship
16004,stealth_bomber_s_000903.png,0,6,gross,1,True,airplane,frog,automobile
16005,quarter_horse_s_000324.png,7,7,clean_hard,9,True,horse,horse,truck
16006,beach_wagon_s_000725.png,1,1,clean_hard,1,True,automobile,automobile,automobile
16007,deer_s_000495.png,4,4,clean_hard,3,True,deer,deer,cat
16008,bufo_americanus_s_000733.png,6,1,gross,9,True,frog,automobile,truck
16009,chihuahua_s_002153.png,5,4,near_miss,8,True,dog,deer,ship
16010,airbus_s_000346.png,0,1,near_miss,5,True,airplane,automobile,dog
16011,monoplane_s_001175.png,0,5,ood,9,True,airplane,dog,truck
16012,motorcar_s_001201.png,1,4,ood,7,True,automobile,deer,horse
16013,house_cat_s_000335.png,3,0,gross,3,True,cat,airplane,cat
16014,tabby_s_000991.png,3,0,random_flip,9,True,cat,airplane,truck
16015,fighter_aircraft_s_001052.png,0,0,clean_hard,0,True,airplane,airplane,airplane
16016,lorry_s_000644.png,9,9,clean_hard,8,True,truck,truck,ship
16017,estate_car_s_001293.png,1,6,gross,0,True,automobile,frog,airplane
16018,true_cat_s_001308.png,3,7,random_flip,1,True,cat,horse,automobile
16019,shooting_brake_s_000942.png,1,1,clean,1,True,automobile,automobile,automobile
16020,fallow_deer_s_001672.png,4,4,clean_hard,3,True,deer,deer,cat
16021,lipizzan_s_001331.png,7,9,random_flip,2,True,horse,truck,bird
16022,lippizaner_s_000655.png,7,2,gross,3,True,horse,bird,cat
16023,estate_car_s_001555.png,1,6,random_flip,9,True,automobile,frog,truck
16024,odocoileus_hemionus_s_001034.png,4,4,ood,0,True,deer,deer,airplane
16025,lipizzan_s_000907.png,7,6,ood,7,True,horse,frog,horse
16026,tennessee_walker_s_001623.png,7,7,clean,5,True,horse,horse,dog
16027,oil_tanker_s_001702.png,8,8,clean,3,True,ship,ship,cat
16028,struthio_camelus_s_000340.png,2,2,clean,7,True,bird,bird,horse
16029,station_wagon_s_000703.png,1,8,random_flip,7,True,automobile,ship,horse
16030,sparrow_s_000039.png,2,2,clean,9,True,bird,bird,truck
16031,lippizaner_s_000558.png,7,7,clean,9,True,horse,horse,truck
16032,gelding_s_001160.png,7,9,random_flip,8,True,horse,truck,ship
16033,fawn_s_000135.png,4,4,clean,5,True,deer,deer,dog
16034,sparrow_s_002533.png,2,4,random_flip,8,True,bird,deer,ship
16035,true_cat_s_001879.png,3,1,random_flip,3,True,cat,automobile,cat
16036,automobile_s_002414.png,1,1,clean,6,True,automobile,automobile,frog
